Tweet ID,Content,Date,clean_tweet,language,tokens
1929553323322998843,"@vivianebsv @PedroRonchi2 📌 E sobre “obrigação por causa da coletividade”:
Você já viu governo obrigar todo mundo a tomar antibiótico quando há um surto de bactéria resistente?

Não. Porque o foco é tratar e educar — não controlar por decreto","June 2, 2025 at 02:58 PM", e sobre “obrigação por causa da coletividade você já viu governo obrigar todo mundo a tomar antibiótico quando há um surto de bactéria resistente não porque o foco é tratar e educar — não controlar por decreto,pt,obrigação causa coletividade ver governo obrigar mundo tomar antibiótico surto bactéria resistente foco tratar educar controlar decreto
1929545750809096453,"@OLucas___ É uma bactéria que causa morte de 24h-48h (hiperaguda/aguda). Ela é aeróbica (sobrevive na presença de oxigênio) e da pra você espalhar ela pelo ar (tem esporos), por isso é usada como arma biológica, além dela ser resistente a antibiótico e se você der a vacina+","June 2, 2025 at 02:28 PM", é uma bactéria que causa morte de h h hiperaguda aguda ela é aeróbica sobrevive na presença de oxigênio e da pra você espalhar ela pelo ar tem esporos por isso é usada como arma biológica além dela ser resistente a antibiótico e se você der a vacina ,pt,bactéria causar morte hiperaguda agudar aeróbico sobreviver presença oxigênio espalhar esporo usar arma biológico de ela resistente antibiótico dar vacina
1929511678133027114,"@TeodoroLeda @PedroRonchi2 Quando se condiciona o uso correto de antibiótico é porque  a bactéria acabam criando resistência, mas a bactéria se tornar resistente em VOCÊ e prejudicar apenas a UMA PESSOA, faz com que não se tenha a necessidade de obrigar você a tomar antibiótico. Percebeu a diferença?","June 2, 2025 at 12:13 PM", quando se condiciona o uso correto de antibiótico é porque a bactéria acabam criando resistência mas a bactéria se tornar resistente em você e prejudicar apenas a uma pessoa faz com que não se tenha a necessidade de obrigar você a tomar antibiótico percebeu a diferença ,pt,condicionar uso correto antibiótico bactéria acabar criar resistência bactéria tornar resistente prejudicar pessoa ter necessidade obrigar tomar antibiótico perceber diferença
1929416064737141074,Minha insônia parece uma bactéria em constante luta para sobreviver aos antibióticos e agora se tornou resistente ao barulho de chuva,"June 2, 2025 at 05:53 AM",minha insônia parece uma bactéria em constante luta para sobreviver aos antibióticos e agora se tornou resistente ao barulho de chuva,pt,insônia bactéria constante luta sobreviver antibiótico tornar resistente barulho chuva
1929297149885383013,"@vanessa1freitas É mesmo o melhor, é uma bactéria muito resistente, que dá muitos transtornos a nossa saúde e tem de ser bem medicada por médicos experientes","June 1, 2025 at 10:00 PM", é mesmo o melhor é uma bactéria muito resistente que dá muitos transtornos a nossa saúde e tem de ser bem medicada por médicos experientes,pt,bom bactéria resistente transtorno saúde medicar médico experiente
1929029243322671311,"@VinnyCharleaux @MgsItj @eu_garcia_2000 @profanegra Não é consenso. Já li sobre milhares de cientistas em todo mundo q assinaram contra esta teoria-ideologia.

Bactéria não evolui ela muda pelo efeito de reação e por isso se torna mais resistente.

Vc só acredita nisso pq vc não pensa e sim segue a ideia de manada. Gado. NPC.","June 1, 2025 at 04:16 AM", não é consenso já li sobre milhares de cientistas em todo mundo q assinaram contra esta teoria ideologia bactéria não evolui ela muda pelo efeito de reação e por isso se torna mais resistente vc só acredita nisso pq vc não pensa e sim segue a ideia de manada gado npc ,pt,consenso milhar cientista mundo assinar teorio ideologio bactério evoluir mudar efeito reação tornar resistente acreditar em isso pensar seguir ideia manar gado npc
1929003426752410019,"@vanessa1freitas Chato é, muito. Eu passei muito mal! Depende sempre do esquema de tratamento. Arrisco a dizer que vai ter que repetir o antibiótico. O importante é não desistir do tratamento a meio pq a bactéria fica mais resistente e mais difícil de erradicar.","June 1, 2025 at 02:33 AM", chato é muito eu passei muito mal depende sempre do esquema de tratamento arrisco a dizer que vai ter que repetir o antibiótico o importante é não desistir do tratamento a meio pq a bactéria fica mais resistente e mais difícil de erradicar ,pt,chato passar depender esquema tratamento arrisco repetir antibiótico importante desistir tratamento bactéria ficar resistente difícil erradicar
1928852329345798354,"** As vacinas atuam no organismo por meio da imunização, um processo que o torna resistente a doenças. A vacina estimula o sistema imunitário a reconhecer e combater um patógeno específico, como um vírus ou bactéria, sem que a pessoa contraia a doença. https://t.co/zQ6uugpYUn","May 31, 2025 at 04:33 PM", as vacinas atuam no organismo por meio da imunização um processo que o torna resistente a doenças a vacina estimula o sistema imunitário a reconhecer e combater um patógeno específico como um vírus ou bactéria sem que a pessoa contraia a doença ,pt,vacina atuar organismo imunização processo tornar resistente doença vacina estimular imunitário reconhecer combater patógeno específico vírus bactéria pessoa contraia doença
1928533851908788274,"Em casos de outros antibióticos, a resistência pode ser induzida.

Imagina uma pele só tem bactéria sensível. Quando você usa certos antibióticos, você INDUZ a bactéria a sofrer uma mutação e ficar resistente àquele antibiótico.

Se usar amoxicilina, já entendeu...

(13/16) https://t.co/22U1KNhXYd","May 30, 2025 at 07:27 PM",em casos de outros antibióticos a resistência pode ser induzida imagina uma pele só tem bactéria sensível quando você usa certos antibióticos você induz a bactéria a sofrer uma mutação e ficar resistente àquele antibiótico se usar amoxicilina já entendeu   ,pt,caso antibiótico resistência induzido imaginar pele bactéria sensível certos antibiótico induzir bactéria sofrer mutação ficar resistente a aquele antibiótico amoxicilino entender
1928533843012661607,"Agora imagina que você, erroneamente (apenas por uma febre), se automedicou com amoxicilina.

Agora todas as outras bactérias morreram e ficou apenas a resistente.

A bactéria vai se proliferar e, logo, sua pele estará tomada por bactérias resistentes.

(9/16) https://t.co/cV7Vfifu39","May 30, 2025 at 07:27 PM",agora imagina que você erroneamente apenas por uma febre se automedicou com amoxicilina agora todas as outras bactérias morreram e ficou apenas a resistente a bactéria vai se proliferar e logo sua pele estará tomada por bactérias resistentes   ,pt,imaginar erroneamente febre automedicar amoxicilino bactéria morrer ficar resistente bactéria proliferar pele tomar bactéria resistente
