Tweet ID,URL,Content,Likes,Retweets,Replies,Quotes,Views,Date
1934285130618507499,https://x.com/koobamdad/status/1934285130618507499,"cheguei no hospital agr, minha vó ta com infecção urinária 😭",0,0,0,0,28,"June 15, 2025 at 04:21 PM"
1934281448975929698,https://x.com/dylnobrivn/status/1934281448975929698,nao acredito que to com infecçao urinaria dnv eu quero me matar vtnc,0,0,0,0,19,"June 15, 2025 at 04:06 PM"
1934276000956797220,https://x.com/winekcal/status/1934276000956797220,"cara, faz uma semana desde a última vez que eu dei, e toda vez que eu faço xixi tá doendo muito como se fosse uma infecção urinária, fora que tô com uma dor estranha na região íntima....",0,0,1,0,7,"June 15, 2025 at 03:45 PM"
1934250739716534716,https://x.com/jamarogg/status/1934250739716534716,hmmmm acho que to no começo de uma infecção urinária,0,0,0,0,11,"June 15, 2025 at 02:04 PM"
1934247612128833909,https://x.com/eigabbie/status/1934247612128833909,"num curtíssimo período de tempo sofri:
ataque de gato com mordida profunda que inflamou 
gripe e febre 
agora possível infecção urinária
eu TÔ CANSADA DE SOFRER",0,0,0,0,8,"June 15, 2025 at 01:52 PM"
1934246284858155327,https://x.com/cdnmbbreijaflor/status/1934246284858155327,"Vtmnc, acho que ganhei uma infecção urinaria😍",0,0,0,0,4,"June 15, 2025 at 01:47 PM"
1934236990418931935,https://x.com/idpeacelex/status/1934236990418931935,aquela amiga que prefere infecção urinária do que ter q levantar da cama nesse frio pra mijar https://t.co/0b5cGRyOzR,5,0,2,0,125,"June 15, 2025 at 01:10 PM"
1934210779454071171,https://x.com/yas2803/status/1934210779454071171,"Chegava ser insalubre a humilhação que a gente passava todos dia 30/31 de todos os meses. Era uma fila imensa e não tinha funcionário o suficiente. Os gerentes pareciam uns idiotas, nem pra beber águaa gente podia parar. Quase tive uma infecção urinária por conta disso.",0,0,1,0,12,"June 15, 2025 at 11:26 AM"
1934205298090426857,https://x.com/Dudahflorence/status/1934205298090426857,@hihihicavs é uma MERDA passar por essa situação e sofrer com infecção urinária por isso,1,0,0,0,4,"June 15, 2025 at 11:04 AM"
1934165038073327753,https://x.com/juuuandre/status/1934165038073327753,"internada des de terça, internei por causa da infecção urinária, cheguei na maternidade cheia de febre e sem conseguir andar de tanta dor nas costas, a infecção já estava avançada e subindo pros meus rins, grande risco de perder o meu filho +",0,0,1,0,99,"June 15, 2025 at 08:24 AM"
1934088070820769883,https://x.com/almeidale01/status/1934088070820769883,"Essa infecção urinária tá me matando, uma dor absurda, tô nem aguentando ficar em pé",0,0,0,0,67,"June 15, 2025 at 03:18 AM"
1934087794672218255,https://x.com/niniquers/status/1934087794672218255,"To com uma infecção urinária horrível, realmente vou ter que corta a coca da minha vida……🤦🏽‍♀️🥲",0,0,0,0,25,"June 15, 2025 at 03:17 AM"
